id,kind,primary_name,name_agreement,county_fips,county_names,states,address,address_agreement,address_n_sources,adpLevelA,adpLevelA_agreement,adpLevelA_n_sources,adpLevelB,adpLevelB_agreement,adpLevelB_n_sources,adpLevelC,adpLevelC_agreement,adpLevelC_n_sources,adpLevelD,adpLevelD_agreement,adpLevelD_n_sources,adpTotal,adpTotal_agreement,adpTotal_n_sources,agreement,agreement_agreement,agreement_n_sources,authorizingAuthority,authorizingAuthority_agreement,authorizingAuthority_n_sources,avgLengthOfStayDays,avgLengthOfStayDays_agreement,avgLengthOfStayDays_n_sources,capacity,capacity_agreement,capacity_n_sources,circuit,circuit_agreement,circuit_n_sources,county,county_agreement,county_n_sources,docket,docket_agreement,docket_n_sources,facilityFunction,facilityFunction_agreement,facilityFunction_n_sources,femaleCrim,femaleCrim_agreement,femaleCrim_n_sources,femaleNonCrim,femaleNonCrim_agreement,femaleNonCrim_n_sources,fieldOffice,fieldOffice_agreement,fieldOffice_n_sources,firstUsed,firstUsed_agreement,firstUsed_n_sources,genderServed,genderServed_agreement,genderServed_n_sources,guaranteedMinimumBeds,guaranteedMinimumBeds_agreement,guaranteedMinimumBeds_n_sources,holdsOver72h,holdsOver72h_agreement,holdsOver72h_n_sources,iceThreatLevel1,iceThreatLevel1_agreement,iceThreatLevel1_n_sources,iceThreatLevel2,iceThreatLevel2_agreement,iceThreatLevel2_n_sources,iceThreatLevel3,iceThreatLevel3_agreement,iceThreatLevel3_n_sources,immigrationCourt,immigrationCourt_agreement,immigrationCourt_n_sources,lastFinalRating,lastFinalRating_agreement,lastFinalRating_n_sources,lastInspectionEndDate,lastInspectionEndDate_agreement,lastInspectionEndDate_n_sources,lastInspectionStandard,lastInspectionStandard_agreement,lastInspectionStandard_n_sources,lastInspectionType,lastInspectionType_agreement,lastInspectionType_n_sources,lastUsed,lastUsed_agreement,lastUsed_n_sources,maleCrim,maleCrim_agreement,maleCrim_n_sources,maleNonCrim,maleNonCrim_agreement,maleNonCrim_n_sources,mandatory,mandatory_agreement,mandatory_n_sources,noIceThreatLevel,noIceThreatLevel_agreement,noIceThreatLevel_n_sources,phone,phone_agreement,phone_n_sources,underDetentionStandards,underDetentionStandards_agreement,underDetentionStandards_n_sources
IBERILA,detention,IBERIA PARISH JAIL,single,22045|22055|22099|22113,"Iberia Parish, LA|Vermilion Parish, LA|St. Martin Parish, LA|Lafayette Parish, LA",LA,"300 IBERIA STREET SUITE 120, NEW IBERIA, LA 70560",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,IBERIA,single,1,NOL,single,1,,,,,,,,,,NOL,single,1,11/5/1998,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/12/2004,single,1,,,,,,,,,,,,,,,,yes,single,1
ice-burleigh-county-detention-center,detention,Burleigh County Detention Center,single,38015|38029,"Burleigh County, ND|Emmons County, ND",ND,"4000 Apple Creek Road, Bismarck, ND 58504",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPM,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(701) 354-3292,single,1,,,
ice-campbell-county-detention-center,detention,Campbell County Detention Center,single,21037,"Campbell County, KY",KY,"601 Central Avenue, Newport, KY 41071",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(859) 431-4611,single,1,,,
ice-central-louisiana-ipc,detention,Central Louisiana ICE Processing Center,single,22059,"LaSalle Parish, LA",LA,"830 Pine Hill Road, Jena, LA 71342",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOL,single,1,,,,,,,,,,,,,,,,,,,,,,LaSalle Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,(318) 992-1600,single,1,,,
ice-central-valley-annex,detention,Central Valley Annex,single,06029,"Kern County, CA",CA,"254 Taylor Avenue, McFarland, CA 93250",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFR,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(661) 792-3492,single,1,,,
ice-cimarron-correctional-facility,detention,Cimarron Correctional Facility,single,40037|40081|40119,"Payne County, OK|Lincoln County, OK|Creek County, OK",OK,"3200 S. Kings Hwy, Cushing, OK 74023",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAL,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(918) 225-3336,single,1,,,
ice-clinton-county-correctional-facility,detention,Clinton County Correctional Facility,single,42035,"Clinton County, PA",PA,"58 Pine Mountain Road, McElhattan, PA 17748",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(570) 547-6903,single,1,,,
ice-corrections-center-northwest-ohio-ccno,detention,Corrections Center of Northwest Ohio (CCNO),single,39051|39069|39171,"Williams County, OH|Fulton County, OH|Henry County, OH",OH,"03151 Co. Rd. 24.2, Stryker, OH 43557",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(419) 428-3800,single,1,,,
ice-daviess-county-detention-center,detention,Daviess County Detention Center,single,21059,"Daviess County, KY",KY,"3337 Highway 144, Owensboro, KY 42303",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(270) 685-8466,single,1,,,
ice-desert-view-annex,detention,Desert View Annex,single,06037|06071,"San Bernardino County, CA|Los Angeles County, CA",CA,"10450 Rancho Road, Adelanto, CA 92301",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOS,single,1,,,,,,,,,,,,,,,,,,,,,,Adelanto Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,(760) 246-1171,single,1,,,
ice-diamondback-correctional-facility,detention,Diamondback Correctional Facility,single,40011,"Blaine County, OK",OK,"1000 Diamondback Road, Watonga, OK 73772",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAL,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(888) 351-4024,single,1,,,
ice-dilley-immigration-processing-center,detention,Dilley Immigration Processing Center,single,48163|48283,"Frio County, TX|La Salle County, TX",TX,"300 El Rancho Way, Dilley, TX 78017",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNA,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(830) 378-6500,single,1,,,
ice-fci-atlanta,detention,FCI Atlanta,single,13089|13121,"Fulton County, GA|DeKalb County, GA",GA,"601 McDonough Blvd SE, Atlanta, GA 30315",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(404) 893-1290,single,1,,,
ice-federal-correctional-institution-berlin-nh,detention,"Federal Correctional Institution - Berlin, NH",single,33007,"Coos County, NH",NH,"1 Success Loop Rd, Berlin, NH 03570",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOS,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(603) 342-4305,single,1,,,
ice-flagler-county-detention-facility,detention,Flagler County Detention Facility,single,12035,"Flagler County, FL",FL,"1002 Justice Lane, Bunnell, FL 32110",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(386) 313-2200,single,1,,,
ice-florida-soft-sided-facility-south,detention,Florida Soft Sided Facility South,single,12021,"Collier County, FL",FL,"54575 Tamiami Trail East, Ochopee, FL 34141",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(305) 207-2100,single,1,,,
ice-golden-state-annex,detention,Golden State Annex,single,06029,"Kern County, CA",CA,"611 Frontage Road, McFarland, CA 93250",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFR,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(661) 792-2731,single,1,,,
ice-hopkins-county,detention,Hopkins County Jail,single,21107,"Hopkins County, KY",KY,"2250 Laffoon Trl, Madisonville, KY 42431",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(270) 821-6704,single,1,,,
ice-irwin-county-detention-center,detention,Irwin County Detention Center,single,13019|13069|13155,"Irwin County, GA|Berrien County, GA|Coffee County, GA",GA,"132 Cotton Drive, Ocilla, GA 31774",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(229) 468-4121,single,1,,,
ice-kenton-county-detention-center,detention,Kenton County Detention Center,single,21117,"Kenton County, KY",KY,"3000 Decker Crane Lane, Covington, KY 41017",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(859) 363-2400,single,1,,,
ice-laredo-detention-center,detention,CoreCivic Laredo Processing Center,single,48355,"Nueces County, TX",TX,"4702 East Saunders, Laredo, TX 78401",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HLG,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(956) 615-9720,single,1,,,
ice-liberty-county-sheriffs-office,detention,Liberty County Sheriff’s Office,single,12037|12077,"Liberty County, FL|Franklin County, FL",FL,"12422 NW Revell Road, Bristol, FL 32321",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(850) 756-9749,single,1,,,
ice-louisiana-ice-processing-center,detention,Louisiana ICE Processing Center,single,22125,"West Feliciana Parish, LA",LA,"17544 Tunica Trace, Angola, LA 70712",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOL,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(225) 655-9013,single,1,,,
ice-mccook-detention-center,detention,McCook Detention Center,single,31063|31087|31145,"Red Willow County, NE|Frontier County, NE|Hitchcock County, NE",NE,"2309 US-83 N, McCook, NE 69001",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPM,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(308) 345-8405,single,1,,,
ice-miami-correctional-facility-mcf,detention,Miami Correctional Facility (MCF),single,18103,"Miami County, IN",IN,"3038 West 850S, Bunker Hill, IN 46914",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(765) 689-8920,single,1,,,
ice-midwest-regional-reception-center,detention,Midwest Regional Reception Center,single,20103|20209,"Leavenworth County, KS|Wyandotte County, KS",KS,"100 Highway Terrace, Leavenworth, KS 66048",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(913) 727-3246,single,1,,,
ice-moshannon-valley-processing-center,detention,Moshannon Valley Processing Center,single,42027|42033,"Centre County, PA|Clearfield County, PA",PA,"555 GEO Drive, Philipsburg, PA 16866",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(717) 767-2300,single,1,,,
ice-naval-station-guantanamo-bay,detention,Naval Station Guantanamo Bay (JTF Camp Six and Migrant Ops Center Main A),single,32023,"Nye County, NV",NV,"2190 E Mesquite Avenue, Pahrump, NV 89048",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(954) 236-4900,single,1,,,
ice-nevada-southern-detention-center,detention,Nevada Southern Detention Center,single,26085|26123,"Lake County, MI|Newaygo County, MI",MI,"1805 W 32nd Street, Baldwin, MI 49304",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(702) 388-6253,single,1,,,
ice-north-lake-processing-center,detention,North Lake Processing Center,single,39099|39155,"Mahoning County, OH|Trumbull County, OH",OH,"2240 Hubbard Road, Youngstown, OH 44505",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(231) 876-4900,single,1,,,
ice-northeast-ohio-correctional-center,detention,Northeast Ohio Correctional Center,single,53053,"Pierce County, WA",WA,"1623 E J Street, Suite 2, Tacoma, WA 98421",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,single,1,,,,,,,,,,,,,,,,,,,,,,Tacoma Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,(330) 746-3777,single,1,,,
ice-northwest-state-correctional-facility,detention,Northwest State Correctional Facility,single,21103|21185,"Oldham County, KY|Henry County, KY",KY,"3405 West Highway 146, LaGrange, KY 40031",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOS,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(802) 524-6771,single,1,,,
ice-oldham-county-detention-center,detention,Oldham County Detention Center,single,36071,"Orange County, NY",NY,"110 Wells Farm Road, Goshen, NY 10924",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice-orange-county-jail,detention,Orange County Jail,single,06073,"San Diego County, CA",CA,"7488 Calzada de la Fuente, San Diego, CA 92154",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYC,single,1,,,,,,,,,,,,,,,,,,,,,,Otay Mesa Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,(845) 291-7758,single,1,,,
ice-otay-mesa-detention-center,detention,Otay Mesa Detention Center,single,35013|35035,"Otero County, NM|Doña Ana County, NM",NM,"26 McGregor Range Road, Chaparral, NM 88081",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SND,single,1,,,,,,,,,,,,,,,,,,,,,,Otero Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice-otero-county-processing-center,detention,Otero County Processing Center,single,29153,"Ozark County, MO",MO,"1818 County Road 806, Gainesville, MO 65655",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELP,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(575) 824-0440,single,1,,,
ice-ozark-county-jail,detention,Ozark County Jail,single,46093|46103,"Pennington County, SD|Meade County, SD",SD,"307 Saint Joseph St, Rapid City, SD 57701",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(417) 679-4633,single,1,,,
ice-pennington-county-jail,detention,Pennington County Jail,single,31083|31137,"Phelps County, NE|Harlan County, NE",NE,"715 5th Avenue, Holdrege, NE 68949",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPM,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(605) 394-6116,single,1,,,
ice-phelps-county-jail,detention,Phelps County Jail,single,29065|29125|29161,"Phelps County, MO|Dent County, MO|Maries County, MO",MO,"500 W. 2nd Street, Rolla, MO 65401",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPM,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(308) 995-5692,single,1,,,
ice-ste-genevieve-county-detention-center,detention,Ste. Genevieve County Detention Center,single,29186,"Ste. Genevieve County, MO",MO,"5 Basler Drive, Ste. Genevieve, MO 63670",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(573) 883-5820,single,1,,,
ice-two-bridges-regional-jail,detention,Two Bridges Regional Jail,single,23015,"Lincoln County, ME",ME,"522 Bath Road, Wiscasset, ME 04578",single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOS,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(207) 882-4268,single,1,,,
IEPHOLD,detention,ERO EL PASO CAMP EAST MONTANA,conflict,48141,"El Paso County, TX",TX,"6920 DIGITAL RD, EL PASO, TX 79936",conflict,3,1361.7,single,1,253.6,single,1,232,single,1,179.1,single,1,2026.4,single,1,CDF,conflict,2,DMCP,single,1,11.5,single,1,,,,5,single,1,EL PASO,single,1,,,,HOLD,single,1,18.4,single,1,195.4,single,1,ELP,converged,3,7/5/2016,single,1,Female/Male,single,1,5000,single,1,no,single,1,207.2,single,1,110.7,single,1,187.3,single,1,,,,Pass,single,1,2026-02-12,single,1,NDS 2025,single,1,ODO,single,1,10/22/2017,single,1,365.2,single,1,1447.4,single,1,1266.1,single,1,1521.2,single,1,(915) 208-0980,single,1,yes,single,1
IFIHOLD,detention,IDAHO FALLS HOLD ROOM,single,16019|16051,"Bonneville County, ID|Jefferson County, ID",ID,"2075 NORTH BOULEVARD, IDAHO FALLS, ID 83401",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,9,single,1,BONNEVILLE,single,1,,,,HOLD,single,1,,,,,,,SLC,single,1,,,,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,single,1
IMPCOCA,detention,IMPERIAL COUNTY JAIL,single,06025,"Imperial County, CA",CA,"328 APPLESTILL ROAD, EL CENTRO, CA 92243",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,9,single,1,IMPERIAL,single,1,IMP,single,1,,,,,,,,,,SND,single,1,3/11/1986,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/3/2016,single,1,,,,,,,,,,,,,,,,yes,single,1
INPHOLD,detention,INDIANAPOLIS HOLD ROOM,single,18097,"Marion County, IN",IN,"UNAVAILABLE, INDIANAPOLIS, IN 46206",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,7,single,1,MARION,single,1,CHI,single,1,HOLD,single,1,,,,,,,CHI,single,1,4/12/2010,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,10/29/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
IONIAMI,detention,IONIA COUNTY,single,26067,"Ionia County, MI",MI,"133 EAST ADAMS, IONIA, MI 48846",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,6,single,1,IONIA,single,1,DET,single,1,,,,,,,,,,DET,single,1,9/27/1991,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/25/2007,single,1,,,,,,,,,,,,,,,,yes,single,1
IRADFCA,detention,IMPERIAL REGIONAL DETENTION FACILITY,converged,06025,"Imperial County, CA",CA,"1572 GATEWAY, CALEXICO, CA 92231",conflict,3,470.3,single,1,45.5,single,1,33.1,single,1,62.1,single,1,611,single,1,CDF,conflict,2,DMCP,single,1,63,single,1,704,single,1,9,single,1,IMPERIAL,single,1,SND,single,1,DIGSA,single,1,3.3,single,1,52.4,single,1,SND,converged,3,9/22/2014,single,1,Female/Male,single,1,640,converged,2,yes,single,1,49.2,single,1,28.6,single,1,38.2,single,1,,,,Pass,single,1,2025-01-16,single,1,PBNDS 2011 - 2016 Revisions,single,1,ODO,single,1,11/4/2017,single,1,86.3,single,1,469,single,1,277.1,single,1,494.9,single,1,(760) 618-7200,single,1,yes,single,1
IRWINGA,detention,IRWIN COUNTY DETENTION CENTER,converged,13321,"Worth County, GA",GA,"132 COTTON DRIVE, OCILLA, GA 31772",converged,2,133.1,single,1,24.6,single,1,31.8,single,1,24.1,single,1,213.6,single,1,USMS IGA,converged,2,DMCP,single,1,12.7,single,1,512,single,1,11,single,1,IRWIN,single,1,ATL,single,1,,,,1,single,1,13.4,single,1,ATL,converged,2,9/26/2010,single,1,Female/Male,single,1,,,,yes,single,1,20.5,single,1,18,single,1,29.1,single,1,,,,,,,2026-03-24,single,1,FPBDS (MAY 2025),single,1,ODO,single,1,11/4/2017,single,1,43.7,single,1,155.3,single,1,105.4,single,1,145.8,single,1,,,,yes,single,1
ISABEMI,detention,ISABELLA COUNTY JAIL,single,26073|26111,"Isabella County, MI|Midland County, MI",MI,"207 N COURT ST, MOUNT PLEASANT, MI 48858",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,6,single,1,ISABELLA,single,1,DET,single,1,,,,,,,,,,DET,single,1,3/30/2004,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/26/2004,single,1,,,,,,,,,,,,,,,,yes,single,1
ISHOSNY,detention,BETH ISRAEL HOSPITAL,single,36061,"New York County, NY",NY,"305 1ST AVENUE # DAZIAN 7, NEW YORK, NY 10003",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,2,single,1,NEW YORK,single,1,VRK,single,1,HOSPITAL,single,1,,,,,,,NYC,single,1,3/17/2011,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/7/2017,single,1,,,,,,,,,,,,,,,,no,single,1
IWAHOLD,detention,AZ REM OP COORD CENTER (AROCC),single,04013,"Maricopa County, AZ",AZ,"UNAVAILABLE, MESA, AZ 85204",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,9,single,1,MARICOPA,single,1,FLO,single,1,HOLD,single,1,,,,,,,PHO,single,1,1/24/2010,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,10/31/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
JACKSOR,detention,JACKSON COUNTY JAIL,single,41029,"Jackson County, OR",OR,"787 WEST 8TH STREET, MEDFORD, OR 97501",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,9,single,1,JACKSON,single,1,MED,single,1,,,,,,,,,,SEA,single,1,8/31/1994,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,4/13/2014,single,1,,,,,,,,,,,,,,,,yes,single,1
JACKSTX,detention,JACKSON COUNTY JAIL,single,48239,"Jackson County, TX",TX,"115 WEST MAIN STREET, EDNA, TX 77957",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,JACKSON,single,1,SNA,single,1,,,,,,,,,,SNA,single,1,9/22/1989,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/14/1998,single,1,,,,,,,,,,,,,,,,yes,single,1
JAJUVMO,detention,JASPER COUNTY,single,29097,"Jasper County, MO",MO,"530 S PEARL AVE, JOPLIN, MO 64801",single,1,,,,,,,,,,,,,,,,IGSA,single,1,JFRMU,single,1,,,,,,,8,single,1,JASPER,single,1,KAN,single,1,JUVENILE,single,1,,,,,,,CHI,single,1,2/20/2002,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/23/2003,single,1,,,,,,,,,,,,,,,,no,single,1
JAJUVOR,detention,JACKSON COUNTY JUVENILE,single,41029,"Jackson County, OR",OR,"609 WEST 10TH STREET, MEDFORD, OR 97501",single,1,,,,,,,,,,,,,,,,IGSA,single,1,JFRMU,single,1,,,,,,,9,single,1,JACKSON,single,1,MED,single,1,JUVENILE,single,1,,,,,,,SEA,single,1,5/8/1997,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2011,single,1,,,,,,,,,,,,,,,,no,single,1
JAKHOLD,detention,JACKSON MS HOLD ROOM,single,28121,"Rankin County, MS",MS,"202 METROPLEX BLVD, PEARL, MS 39208",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,5,single,1,RANKIN,single,1,,,,HOLD,single,1,,,,,,,NOL,single,1,8/30/2017,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,10/17/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
JAMESGA,detention,FOLKSTON D RAY ICE PROCESSING CTR,conflict,13025|13039|13049,"Charlton County, GA|Camden County, GA|Brantley County, GA",GA,"3262 HIGHWAY 252, FOLKSTON, GA 31537",conflict,3,810.9,single,1,161,single,1,155.4,single,1,125,single,1,1252.3,single,1,DIGSA,conflict,2,DMCP,single,1,34.6,single,1,780,single,1,11,single,1,CHARLTON,single,1,JAC,single,1,DIGSA,single,1,0,single,1,0,single,1,ATL,converged,3,1/30/2017,single,1,Male,single,1,1308,conflict,2,yes,single,1,97.8,single,1,83,single,1,140.1,single,1,,,,Pass,single,1,2026-06-04,single,1,NDS 2025,single,1,ODO,single,1,11/4/2017,single,1,244.9,single,1,1007.3,single,1,666.5,single,1,931.4,single,1,(912) 496-6242,single,1,yes,single,1
